experiment,source,sha256,bytes,dataset,seed,eval_batch_size,model_config_slug,test_OA,qat_test_OA
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed6/result.json,c5960ab1712546b01f5afde92595b5705d979cacd744d0d5438bdd23dc5d6c53,18183,HanChuan,6,,,0.8879800252285525,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed7/result.json,920cc4fdc278fa69f8e683e88a79754442458277a64c7cd451cee07ed1c95481,18344,HanChuan,7,,,0.8924275329336645,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed8/result.json,fe7e7ae8bfdcbbe80e6ec408ad0c3be26a25e58c96a530d84bd16cffff160f45,18005,HanChuan,8,,,0.9062642235717908,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-bn_a-silu_head64_tok4_state16/run_seed9/result.json,b4083a149f29523deb388a28170d94bfb83c30a190626bb01fcc3dcc41da1992,18014,HanChuan,9,,,0.9172269399326372,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed0/result.json,a039ed59d81c1fdc44d43c0e5b32486a096a01993ff0df7205f4d7fc658fecf3,17974,HanChuan,0,,,0.8528811267019519,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed1/result.json,c2680d9852983339f7bab081e73cb10f7c5dfa4bbda1f9fdb8d5642427515b93,18194,HanChuan,1,,,0.8804114594847653,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed2/result.json,2bd6c09820c751e5b8eb92aeedcef98dbedc0d77617d97e3f10ea8469495e050,17770,HanChuan,2,,,0.8762760575835208,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed3/result.json,b13c976bf9c49ae38c966bce112e502009ac9a37828ae675a94296880790a9d3,18037,HanChuan,3,,,0.8775764984329688,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed4/result.json,aa01b96e46aac8d07c0c4d448ba1f019cf535c1d333dbd064f2038167adf4d4e,17972,HanChuan,4,,,0.8561452332340663,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed5/result.json,6b0c60ffe9d5e501364799e89f980241a67f5e58f1ef4a0dbb7128ccd2260d43,18200,HanChuan,5,,,0.8875118665227512,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed6/result.json,ca06d7d7564769c7506dedd0e5a062505c4d184c255774c2e35c7802395e9bfd,18391,HanChuan,6,,,0.8820370105465752,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed7/result.json,c4438bb9dce8eae85a6b4ee98c5de748c558d00c64b7c88411d98a5089ed66fa,18040,HanChuan,7,,,0.8546237174402123,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed8/result.json,e2a6433fdc8c248e287b645e1e2696bd6c66f7b59ffa4ac2ad1e5628dbd21852,18382,HanChuan,8,,,0.8723097129927045,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-relu_head64_tok4_state16/run_seed9/result.json,4f18fc8398772c98be8cba74d351e9bb3aa5894a214f3c46e8d0827f5f3b000c,18209,HanChuan,9,,,0.8865105270686763,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed0/result.json,dfb87fd33f991281ad89e1dede385fe0ccc6809006339665a1737a5c904cbf04,17981,HanChuan,0,,,0.8841567291311755,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed1/result.json,af5381b699f9cc16295a7407e5dc453288f5a5f4559758a82b4eb18cd9e0d712,18006,HanChuan,1,,,0.8763150708090043,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed2/result.json,098448c5fa5c9dcdac1720620bebd708cc8f8e1dc5c15ab1aaea879712340048,18174,HanChuan,2,,,0.8738832464205366,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed3/result.json,5833d8032b84b315b5d6f51320a242b00e034409b1749e5ee17a3381e0843864,18015,HanChuan,3,,,0.8691366373200515,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed4/result.json,b4dd5ad87cda6b350168d0f74d82892f8e3567b762dfcd3ec339af6ef29ca438,18193,HanChuan,4,,,0.875196691678479,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed5/result.json,ca7901b474017f7bfb2aaab3d8dddc2d81b7e5d215974479811b5059c5fb3c5e,18024,HanChuan,5,,,0.8607617982496066,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed6/result.json,3522378a4b63b11cb35f6e5848ae49328f88fd851c2883c771b27a6c0febe178,18199,HanChuan,6,,,0.882245081082487,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed7/result.json,d588e5dcfe6f8c56b8beae94ea6132a14ceee4c8ed0a19e580a7393f399e2a11,18028,HanChuan,7,,,0.8850670377257891,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed8/result.json,486821758d352f2d25bdd4c4260e6f0537fadb40867e07480f401ce27734abcc,18187,HanChuan,8,,,0.8906069157444374,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D0_A-shared_n-gn_a-silu_head64_tok4_state16/run_seed9/result.json,9dbaa7622e62fd5688386314eb1c528444ae317c2a88c4c2c7dc0bedcddc58d2,18203,HanChuan,9,,,0.8852490994447118,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed0/result.json,3dd1ede9a0ca9774353c073ac75bfbdeaff239716ff343140a30730bab0e7bbe,18160,HanChuan,0,,,0.907434620336294,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed1/result.json,72c372b9f64ecc31e62eb31330cd1207a10b5a23c2512cb01de6ba47345ff40a,18012,HanChuan,1,,,0.9012315174844272,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed2/result.json,26966fe1a5874603196599cf568ff06a18be006c7cf5c18f9f8eeb14aeed5f9f,17980,HanChuan,2,,,0.9069144439965148,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed3/result.json,d4ac58e62548b78936d310f0424ad3afdf7510e1225eb86b11dbb8d7f6165669,17812,HanChuan,3,,,0.90803282312704,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed4/result.json,0388d29307e3195f2227e5096fcf8b99a24eafe14b492fbde226a901f2e6fc4a,17990,HanChuan,4,,,0.9168498120862972,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed5/result.json,72634791a079d439ec7a7ee0801f76f993c107392adcc5f804d45e54d6f67ea0,18183,HanChuan,5,,,0.9119211412668895,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed6/result.json,617314b118d18a613d9b6a209fa955a86e92d8fed940cfc3c0b3848acf4b761a,18009,HanChuan,6,,,0.9188915042199306,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed7/result.json,958fc6d7748987a12383d032ae5567e739262c8491d86c8cfb06fcb83d9a35fd,17663,HanChuan,7,,,0.9188134777689637,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed8/result.json,c2638c0b27a25fc8fa42e3b997d6d39a58fe06371b0640f76d470ae4ec0602b4,17994,HanChuan,8,,,0.9179161735828446,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z0_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed9/result.json,48eb2953b3bdf08c6200c055f106836e2c7857e33d0be38dca6d9901c31d60cb,18016,HanChuan,9,,,0.894066088403969,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed0/result.json,8c66d2a8b1e9d1e92c4250a390bf5aded606f9cc3ca1eda67e2fbea671465155,17994,HanChuan,0,,,0.9159525079001781,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed1/result.json,1685f0787b65592c990341ea70504a7cd6f0f7d469b7e92bc3ffe6c5c530b60d,17803,HanChuan,1,,,0.8870827210424334,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed2/result.json,85eea236c1a9252935ded28f2aa3c18f9838b56977c9b64058e845da37a6256f,17849,HanChuan,2,,,0.9093202595679936,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed3/result.json,edc752a572f3cfc97b88361fed0350bc660cbaf19509dbb185902e93dadb4f44,18026,HanChuan,3,,,0.8859253286864247,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed4/result.json,59b7d5af2edf13274a656388890a1f28fab01108dd9abc5ae2a0fd1fd732fe6b,18350,HanChuan,4,,,0.8948463529136377,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed5/result.json,5c5e18df39ea909aa7d46f2c203d8890f8db1ca2c64ef5130e3235f64ab7e767,18341,HanChuan,5,,,0.9181502529357453,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed6/result.json,50c9c512485594655963ab627444c8606fdf7a8105e161b09b86a20a211035f6,18172,HanChuan,6,,,0.8984615784751031,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed7/result.json,ac33c5515256edcfa2ec1d96ad3d2d52ddd26d3e39c9ed5c1ede1c4c4cb556a0,18181,HanChuan,7,,,0.9129875027634368,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed8/result.json,d8485042744ba1d4b4dc8422fb215d3b934362924dca3d8471c0f8f79796ecb9,18159,HanChuan,8,,,0.9073565938853271,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed9/result.json,a529e7056aec4b79dfe6011de4f6ac2115acff5393e1f440d21014698ebb9a23,18017,HanChuan,9,,,0.8859123242779302,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed0/result.json,52b92ef55f9d329116271dd71c9ed88456ee556294c4ddbb3d70d75a60eb2557,18009,HanChuan,0,,,0.8971481332171606,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed1/result.json,db838a70efea7a78c021bd9ef1838f7093efb5541b129f1b313470c15211dfe0,18001,HanChuan,1,,,0.9206601037751798,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed2/result.json,3ca103244349a7c3fb387e23ffebb3f33ce43a6604947dc45b1794b08b15f36c,18026,HanChuan,2,,,0.9022198525300077,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed3/result.json,cf640c6b6f574a35e41bd70676da2504133d0c6f73837a36db6c4931cd93bdcf,17811,HanChuan,3,,,0.9056270075555614,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed4/result.json,6d3d4233c831c517d3b96601e0f72f63162ba61ce1c508fd8b18ebc33852fcef,17828,HanChuan,4,,,0.9107897577278697,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed5/result.json,526f93c56a0220b8ccd9ffebaef1de199de39170587d660df5fe17708fe8e6d2,18171,HanChuan,5,,,0.9079027790420953,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed6/result.json,af69efff9e6bf42f017dafcf59a7b6536b6dd453706a4818a193bcfcd452046e,18177,HanChuan,6,,,0.8999310766349793,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed7/result.json,1dd3ca21d779b2b250e4f2857165c7c33016f081ce5766a2b6fac160946d0579,17827,HanChuan,7,,,0.9174350104685488,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed8/result.json,1522641788f7eb07d0ae49ac50c092a3c6239b06c2aed0a1c6581fc8c4966a61,18346,HanChuan,8,,,0.9211672757064645,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-sum_sk2_z1_D1_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed9/result.json,f0e33bd6074f7485aa817d109108dc4a4a9a30aee3f306a752659afd870f7370,18162,HanChuan,9,,,0.9034682757454777,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed0/result.json,5894ba4bbf5b0ac54b027c6034ef999fe24bbeb44d3636670b08c9fab1f692cc,18304,HanChuan,0,,,0.915757441772761,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed1/result.json,e244a2e2b4258d7b762276e79b7d3263bb681b9d45cabe450cd520d4c2e3e295,18130,HanChuan,1,,,0.8731940127703292,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed2/result.json,6ebd3bf592e362bd6a0fe5987fd387694ddcacab6aeb9368921d1e7edfdcfc10,18304,HanChuan,2,,,0.9037543727323563,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed3/result.json,7820abb33a755ee4a1841c0dff3a49a24f992b197cec504a8df0fbb2e786ba24,18289,HanChuan,3,,,0.9156404020963107,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed4/result.json,c777b78eb20656e9782d0f833aa57a7deab97eb707eb81f0e75e6b0861ca744a,18315,HanChuan,4,,,0.8590452163283353,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed5/result.json,5274a918914da93381ff13fb51a287aa72091f8d87782eaeb8e6a3c5bcfa5529,18303,HanChuan,5,,,0.8786948775634941,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed6/result.json,2dd22215354f47aa25b9354bec9c3070f591114a35cc0949dd4a937f5c277c5c,18128,HanChuan,6,,,0.899462917929178,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed7/result.json,68f5a69bc563f144aa09a845f7480c9a7b6bdfa1a1236ded5547ee596ec5cdf4,17943,HanChuan,7,,,0.913559696737194,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed8/result.json,5ffadaf0ef425df91325107994df9426128a7d6b7c26f2a8821b21620b16f327,17948,HanChuan,8,,,0.9178901647658556,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_h64_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head128_tok4_state16/run_seed9/result.json,221ec2f9de1b9e0a4d3371bf60f3fca9f4147f5cce1c448ee6d9459b92b863ae,18466,HanChuan,9,,,0.9089301273131591,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed0/result.json,1d8a7ccc59d5dde254dcec0b4df7e061bf0393a54dfbf5530530b6a96ede768c,17763,HanChuan,0,,,0.9095543389208942,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed1/result.json,fe022cff13de99a3398cb156316968532d59c7e3864de346f1693a7075ef241a,18521,HanChuan,1,,,0.9273573741498368,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed2/result.json,d7067d219da9a82a6d8f77508dcc6851e58859e9c244532a9de5204a4ac93c4e,18138,HanChuan,2,,,0.9095543389208942,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed3/result.json,a86ae7c51850483f0e278af15837c96927300b962a9edd96919ca5f928696cce,18179,HanChuan,3,,,0.9029090861802151,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed4/result.json,edeb12b1593c4797621aed200c31f67f1e0211b4093e6f40eb340d9d78a6c085,18178,HanChuan,4,,,0.8794751420731628,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed5/result.json,3e353ea71d5fde591a93efe4873d515ee9dcc247f6f8e5e5128f329ffc536c9a,18155,HanChuan,5,,,0.8790720054098339,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed6/result.json,7fa02394e0e5846340838c5c59938902ad3273672326a7c11a07a1f7bc8444b5,17814,HanChuan,6,,,0.9077987437741394,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed7/result.json,3845fad20662f9b5f6341387207a7ad479bc2b07576dea83e3525e0db697b67b,17781,HanChuan,7,,,0.9191515923898201,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed8/result.json,4bd7eba9ca2c6e02e32dae97c08b1cb993c6584f1d75d648e72c14579574f03c,18191,HanChuan,8,,,0.9152762786584652,
architecture_19,HanChuan_all_samples_sqrt_inverse_clip3_2000_nobias/original_safe_matched_h32_br-both_fu-softmax_sk2_z1_D1_A-per_channel_n-gn_a-silu_head64_tok4_state16/run_seed9/result.json,676234b6c926f8424c389773546d474e0caf596d29d28bc3300ac788076f7f86,18159,HanChuan,9,,,0.90965837418885,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed0/result.json,576904a2aade96c12fd88e8fccf015c6db84f53ae85d467f873fede502cdfd6d,24914,HongHu,0,,,0.9286139810386206,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed1/result.json,5b44c9695dce5547aa003155ccf26eae6891a5ee5b007bdf13789db13969377f,25267,HongHu,1,,,0.9247842589913363,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed2/result.json,3e79870ca2c5a863318c991fc83c32b4baefa3a0568c941173797f9a465da074,25302,HongHu,2,,,0.9353457813484026,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed3/result.json,4f3d6abe315e70db867acead8e6f0411aee101283c13c42c5c5006b5239301fc,24900,HongHu,3,,,0.9112440639308267,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed4/result.json,cdb112c28b55f9f4176f0d78815ddd5c5d09c6873d39f6d425fb3b6bf2b68c98,25267,HongHu,4,,,0.9106738608704533,
architecture_19,HongHu_all_samples_sqrt_inverse_clip3_2000_nobias/current_h32_br-both_fu-mean_sk2_z0_D0_A-shared_n-bn_a-relu_head64_tok4_state16/run_seed5/result.json,ce0df3e3660d5f416a8b4b3e9bfef73c086522b74db3275aeb163f76068c45e1,25902,HongHu,5,,,0.9316096747289407,
