core,time,saturation_count,count,abs_sum,squared_error,reference_squared,max_abs_error,mae,relative_l2
blk0_spa/c_readout,61,0,512,0.0,0.0,0.5389964747561478,0.0,0.0,0.0
blk0_spa/d_path,61,0,512,0.0,0.0,20.907057764658294,0.0,0.0,0.0
blk0_spa/readout,61,0,512,0.0,0.0,26.31144565960011,0.0,0.0,0.0
blk0_spa/state,62,0,8192,0.0,0.0,1.0438848016034454,0.0,0.0,0.0
blk0_spa/c_readout,62,0,512,0.0,0.0,0.542720432405762,0.0,0.0,0.0
blk0_spa/d_path,62,0,512,0.0,0.0,21.14261799076765,0.0,0.0,0.0
blk0_spa/readout,62,0,512,0.0,0.0,26.72242562505398,0.0,0.0,0.0
blk0_spa/state,63,0,8192,0.0,0.0,1.0385672981027934,0.0,0.0,0.0
blk0_spa/c_readout,63,0,512,0.0,0.0,0.5287463880938934,0.0,0.0,0.0
blk0_spa/d_path,63,0,512,0.0,0.0,21.729301321699676,0.0,0.0,0.0
blk0_spa/readout,63,0,512,0.0,0.0,27.18074969377361,0.0,0.0,0.0
blk0_spa/state,64,0,8192,0.0,0.0,1.0610069784110032,0.0,0.0,0.0
blk0_spa/c_readout,64,0,512,0.0,0.0,0.6129604021030326,0.0,0.0,0.0
blk0_spa/d_path,64,0,512,0.0,0.0,22.7666702472777,0.0,0.0,0.0
blk0_spa/readout,64,0,512,0.0,0.0,28.7631336465476,0.0,0.0,0.0
blk0_spa/state,65,0,8192,0.0,0.0,1.091396253425397,0.0,0.0,0.0
blk0_spa/c_readout,65,0,512,0.0,0.0,0.6237093171166253,0.0,0.0,0.0
blk0_spa/d_path,65,0,512,0.0,0.0,23.04787822679646,0.0,0.0,0.0
blk0_spa/readout,65,0,512,0.0,0.0,29.141818666403264,0.0,0.0,0.0
blk0_spa/state,66,0,8192,0.0,0.0,1.1095839199242576,0.0,0.0,0.0
blk0_spa/c_readout,66,0,512,0.0,0.0,0.5942534608777268,0.0,0.0,0.0
blk0_spa/d_path,66,0,512,0.0,0.0,22.78428665674916,0.0,0.0,0.0
blk0_spa/readout,66,0,512,0.0,0.0,28.520069021590906,0.0,0.0,0.0
blk0_spa/state,67,0,8192,0.0,0.0,1.1492115455761982,0.0,0.0,0.0
blk0_spa/c_readout,67,0,512,0.0,0.0,0.6457097438825559,0.0,0.0,0.0
blk0_spa/d_path,67,0,512,0.0,0.0,25.10458707939107,0.0,0.0,0.0
blk0_spa/readout,67,0,512,0.0,0.0,31.401450001794927,0.0,0.0,0.0
blk0_spa/state,68,0,8192,0.0,0.0,1.1285806000578629,0.0,0.0,0.0
blk0_spa/c_readout,68,0,512,0.0,0.0,0.4977371610012082,0.0,0.0,0.0
blk0_spa/d_path,68,0,512,0.0,0.0,22.40482259460192,0.0,0.0,0.0
blk0_spa/readout,68,0,512,0.0,0.0,27.529941568206617,0.0,0.0,0.0
blk0_spa/state,69,0,8192,0.0,0.0,1.1113318872446394,0.0,0.0,0.0
